municipality_code,district_code,state_code,name,area_km2,population,longitude,latitude,settlement_type
10041515,10041,10,"Püttlingen, Stadt",23.95,18361,6.884983,49.287743,mittlere Besiedlungsdichte
10041516,10041,10,Quierschied,20.21,12895,7.053288,49.324795,mittlere Besiedlungsdichte
10041517,10041,10,Riegelsberg,14.65,14296,6.945007,49.304923,mittlere Besiedlungsdichte
10041518,10041,10,"Sulzbach/ Saar, Stadt",16.07,16376,7.060058,49.29895,mittlere Besiedlungsdichte
10041519,10041,10,"Völklingen, Stadt",67.1,40952,6.85431,49.249592,mittlere Besiedlungsdichte
10042111,10042,10,Beckingen,51.85,15442,6.69679,49.394177,mittlere Besiedlungsdichte
10042112,10042,10,Losheim am See,96.95,16535,6.743149,49.509713,gering besiedelt
10042113,10042,10,"Merzig, Kreisstadt",108.98,31697,6.64256,49.44354,mittlere Besiedlungsdichte
10042114,10042,10,Mettlach,78.19,12621,6.600077,49.493948,gering besiedelt
10042115,10042,10,Perl,75.24,9503,6.386208,49.473406,mittlere Besiedlungsdichte
10042116,10042,10,"Wadern, Stadt",111.22,16453,6.890001,49.53951,gering besiedelt
10042117,10042,10,Weiskirchen,33.65,6528,6.820098,49.556125,mittlere Besiedlungsdichte
10042999,10042,10,Deutsch-luxemburgisches Hoheitsgebiet,1.03,0,,,gering besiedelt
10043111,10043,10,Eppelborn,47.25,16661,6.967465,49.406885,mittlere Besiedlungsdichte
10043112,10043,10,Illingen,36.09,15935,7.051397,49.377607,mittlere Besiedlungsdichte
10043113,10043,10,Merchweiler,12.8,10099,7.058254,49.358969,mittlere Besiedlungsdichte
10043114,10043,10,"Neunkirchen, Kreisstadt",75.26,47344,7.178148,49.345482,mittlere Besiedlungsdichte
10043115,10043,10,"Ottweiler, Stadt",45.56,14255,7.16207,49.402493,mittlere Besiedlungsdichte
10043116,10043,10,Schiffweiler,21.42,15805,7.129121,49.371056,mittlere Besiedlungsdichte
10043117,10043,10,Spiesen-Elversberg,11.42,13080,7.152489,49.315412,mittlere Besiedlungsdichte
10044111,10044,10,"Dillingen/ Saar, Stadt",22.05,21529,6.726833,49.351599,mittlere Besiedlungsdichte
10044112,10044,10,"Lebach, Stadt",64.21,19468,6.912464,49.410528,mittlere Besiedlungsdichte
10044113,10044,10,Nalbach,22.43,9251,6.788315,49.379009,mittlere Besiedlungsdichte
10044114,10044,10,Rehlingen-Siersburg,61.24,14932,6.680221,49.376129,mittlere Besiedlungsdichte
10044115,10044,10,"Saarlouis, Kreisstadt",43.3,37667,6.75122,49.31506,mittlere Besiedlungsdichte
10044116,10044,10,Saarwellingen,41.67,13616,6.806558,49.353678,mittlere Besiedlungsdichte
10044117,10044,10,Schmelz,58.62,16981,6.85793,49.440709,mittlere Besiedlungsdichte
10044118,10044,10,Schwalbach,27.37,18108,6.815906,49.303926,mittlere Besiedlungsdichte
10044119,10044,10,Überherrn,34.32,12109,6.698331,49.242344,mittlere Besiedlungsdichte
10044120,10044,10,Wadgassen,25.91,18025,6.805318,49.261607,mittlere Besiedlungsdichte
10044121,10044,10,Wallerfangen,42.22,9324,6.716472,49.329587,mittlere Besiedlungsdichte
10044122,10044,10,Bous,7.63,7191,6.801916,49.276851,mittlere Besiedlungsdichte
10044123,10044,10,Ensdorf,8.39,6928,6.778554,49.304964,mittlere Besiedlungsdichte
10045111,10045,10,"Bexbach, Stadt",31.09,17793,7.257578,49.347836,mittlere Besiedlungsdichte
10045112,10045,10,"Blieskastel, Stadt",108.21,20197,7.252923,49.23727,gering besiedelt
10045113,10045,10,Gersheim,57.37,6232,7.21001,49.147023,gering besiedelt
10045114,10045,10,"Homburg, Kreisstadt",82.61,43382,7.342736,49.323778,mittlere Besiedlungsdichte
10045115,10045,10,Kirkel,31.34,10191,7.226366,49.284514,gering besiedelt
10045116,10045,10,Mandelbachtal,57.71,10844,7.142743,49.197062,gering besiedelt
10045117,10045,10,"St. Ingbert, Stadt",49.95,35453,7.115276,49.27897,mittlere Besiedlungsdichte
10046111,10046,10,Freisen,48.09,8115,7.248603,49.552395,gering besiedelt
10046112,10046,10,Marpingen,39.83,10297,7.057295,49.451724,mittlere Besiedlungsdichte
10046113,10046,10,Namborn,25.98,7096,7.140686,49.521212,mittlere Besiedlungsdichte
10046114,10046,10,Nohfelden,100.82,9949,7.143099,49.586753,gering besiedelt
10046115,10046,10,Nonnweiler,66.83,8484,6.970552,49.606237,gering besiedelt
10046116,10046,10,Oberthal,23.87,6073,7.089249,49.511195,mittlere Besiedlungsdichte
10046117,10046,10,"St. Wendel, Kreisstadt",113.54,25441,7.173032,49.468359,mittlere Besiedlungsdichte
10046118,10046,10,Tholey,57.55,12358,7.037625,49.483965,gering besiedelt
11000000,11000,11,"Berlin, Stadt",891.12,3685265,13.405538,52.51767,dicht besiedelt
12051000,12051,12,"Brandenburg an der Havel, Stadt",229.73,74113,12.563364,52.408651,mittlere Besiedlungsdichte
12052000,12052,12,"Cottbus/Chóśebuz, Stadt",165.61,95123,14.335117,51.759345,dicht besiedelt
12053000,12053,12,"Frankfurt (Oder), Stadt",147.85,57107,14.551151,52.344651,dicht besiedelt
12054000,12054,12,"Potsdam, Stadt",188.24,184754,13.05358,52.400355,dicht besiedelt
12060005,12060,12,Ahrensfelde,57.91,14423,13.57961,52.576115,mittlere Besiedlungsdichte
12060020,12060,12,"Bernau bei Berlin, Stadt",104.21,44597,13.587912,52.678368,mittlere Besiedlungsdichte
12060052,12060,12,"Eberswalde, Stadt",93.63,41481,13.820369,52.834577,mittlere Besiedlungsdichte
12060181,12060,12,Panketal,25.86,21153,13.543257,52.654626,mittlere Besiedlungsdichte
12060198,12060,12,Schorfheide,238.17,10632,13.682846,52.850132,gering besiedelt
12060269,12060,12,Wandlitz,162.83,24503,13.449752,52.752045,gering besiedelt
12060280,12060,12,"Werneuchen, Stadt",117.02,9397,13.730878,52.630925,gering besiedelt
12060024,12060,12,"Biesenthal, Stadt",60.89,6295,13.63123,52.765802,gering besiedelt
12060034,12060,12,Breydin,35.31,807,13.836028,52.777824,gering besiedelt
12060154,12060,12,Marienwerder,40.32,1640,13.599177,52.842116,gering besiedelt
12060161,12060,12,Melchow,16.6,1114,13.702863,52.775711,gering besiedelt
12060192,12060,12,Rüdnitz,13.92,2133,13.62511,52.721251,gering besiedelt
12060250,12060,12,Sydower Fließ,32.39,1013,13.719273,52.7089,gering besiedelt
12060012,12060,12,Althüttendorf,18.81,675,13.806665,52.962341,gering besiedelt
12060068,12060,12,Friedrichswalde,45.08,791,13.707059,53.028652,gering besiedelt
12060100,12060,12,"Joachimsthal, Stadt",121.67,3402,13.744797,52.97943,gering besiedelt
12060296,12060,12,Ziethen,24.36,436,13.894945,52.95847,gering besiedelt
12060036,12060,12,Britz,15.5,2100,13.81107,52.887165,gering besiedelt
12060045,12060,12,Chorin,122.05,2208,13.87165,52.90212,gering besiedelt
12060092,12060,12,Hohenfinow,21.84,524,13.925103,52.809713,gering besiedelt
12060128,12060,12,Liepe,10.85,626,13.968217,52.861098,gering besiedelt
12060149,12060,12,Lunow-Stolzenhagen,33.91,1143,14.119319,52.922391,gering besiedelt
12060172,12060,12,Niederfinow,13.29,585,13.928078,52.833886,gering besiedelt
12060176,12060,12,"Oderberg, Stadt",36.12,1981,14.044652,52.866613,gering besiedelt
12060185,12060,12,Parsteinsee,17.06,510,14.07355,52.932981,gering besiedelt
12061020,12061,12,Bestensee,38.05,9171,13.632815,52.243008,mittlere Besiedlungsdichte
12061112,12061,12,Eichwalde,2.79,6341,13.622166,52.37158,mittlere Besiedlungsdichte
12061217,12061,12,Heidesee,135.67,7407,13.790831,52.293584,gering besiedelt
12061219,12061,12,Heideblick,166.57,3514,13.642563,51.832852,gering besiedelt
12061260,12061,12,"Königs Wusterhausen, Stadt",96.04,39360,13.624464,52.299444,mittlere Besiedlungsdichte
12061316,12061,12,"Lübben (Spreewald) / Lubin (Błota), Stadt",120.86,14028,13.896595,51.942032,mittlere Besiedlungsdichte
12061320,12061,12,"Luckau, Stadt",207.44,9203,13.715887,51.852659,gering besiedelt
12061329,12061,12,Märkische Heide/Markojska Góla,211.55,3757,14.037763,52.038253,gering besiedelt
12061332,12061,12,"Mittenwalde, Stadt",99.13,10027,13.536256,52.264886,gering besiedelt
12061433,12061,12,Schönefeld,81.62,19154,13.506629,52.387554,mittlere Besiedlungsdichte
12061444,12061,12,Schulzendorf,9.1,9562,13.596432,52.357838,mittlere Besiedlungsdichte
12061540,12061,12,"Wildau, Stadt",9.11,10717,13.636571,52.321356,mittlere Besiedlungsdichte
12061572,12061,12,Zeuthen,12.68,11431,13.630155,52.353337,mittlere Besiedlungsdichte
12061192,12061,12,Groß Köris,69.02,2623,13.655728,52.159665,gering besiedelt
12061216,12061,12,Halbe,78.02,2504,13.698782,52.10614,gering besiedelt
12061328,12061,12,"Märkisch Buchholz, Stadt",24.86,849,13.761856,52.109763,gering besiedelt
12061344,12061,12,Münchehofe,62.32,428,13.836398,52.147148,gering besiedelt
12061448,12061,12,Schwerin,6.71,965,13.637041,52.152793,gering besiedelt
12061492,12061,12,"Teupitz, Stadt",48.16,1902,13.610567,52.136218,gering besiedelt
12061005,12061,12,Alt Zauche-Wußwerk/Stara Niwa-Wózwjerch,33.31,475,14.016045,51.917765,gering besiedelt
12061061,12061,12,Byhleguhre-Byhlen/Beła Góra-Bělin,35.8,741,14.172163,51.879267,gering besiedelt
12061224,12061,12,Jamlitz,43.42,495,14.354101,51.991607,gering besiedelt
12061308,12061,12,"Lieberose, Stadt",73.03,1330,14.30064,51.988274,gering besiedelt
12061352,12061,12,Neu Zauche/Nowa Niwa,39.02,1036,14.090753,51.92858,gering besiedelt
12061450,12061,12,Schwielochsee/Gójacki Jazor,131.41,1481,14.174865,52.019648,gering besiedelt
12061470,12061,12,Spreewaldheide/Błośańska Góla,36.16,423,14.168133,51.930504,gering besiedelt
12061476,12061,12,Straupitz (Spreewald)/Tšupc (Błota),21.71,916,14.120032,51.912102,gering besiedelt
12061017,12061,12,Bersteland,29.5,846,13.744925,51.96523,gering besiedelt
12061097,12061,12,Drahnsdorf,26.94,687,13.576087,51.91603,gering besiedelt
12061164,12061,12,"Golßen, Stadt",63.66,2458,13.602979,51.970422,gering besiedelt
12061244,12061,12,Kasel-Golzig,34.39,689,13.698458,51.934426,gering besiedelt
12061265,12061,12,Krausnick-Groß Wasserburg,54.79,662,13.829042,52.031752,gering besiedelt
12061405,12061,12,Rietzneuendorf-Staakow,28.11,614,13.666971,52.010784,gering besiedelt
12061428,12061,12,Schlepzig/Słopišća,30.65,615,13.895191,52.028481,gering besiedelt
12061435,12061,12,Schönwald,44.94,1226,13.764921,51.977766,gering besiedelt
12061471,12061,12,Steinreich,41.96,421,13.442532,51.941927,gering besiedelt
12061510,12061,12,Unterspreewald,26.02,735,13.902915,52.108315,gering besiedelt
12062092,12062,12,"Doberlug-Kirchhain, Stadt",150.36,8438,13.561167,51.635945,gering besiedelt
12062124,12062,12,"Elsterwerda, Stadt",40.5,7663,13.520152,51.460775,mittlere Besiedlungsdichte
12062140,12062,12,"Finsterwalde, Stadt",77.52,15496,13.707896,51.629598,mittlere Besiedlungsdichte
12062224,12062,12,"Herzberg (Elster), Stadt",149.01,8732,13.23544,51.69229,mittlere Besiedlungsdichte
12062410,12062,12,Röderland,46.26,3618,13.493509,51.429725,gering besiedelt
12062461,12062,12,"Schönewalde, Stadt",156.16,2899,13.228504,51.814067,gering besiedelt
12062469,12062,12,"Sonnewalde, Stadt",119.29,3120,13.644831,51.695472,gering besiedelt
12062024,12062,12,"Bad Liebenwerda, Stadt",138.88,8899,13.394139,51.515956,gering besiedelt
12062128,12062,12,"Falkenberg/Elster, Stadt",82.16,6070,13.236202,51.587007,gering besiedelt
12062341,12062,12,"Mühlberg/Elbe, Stadt",89.2,3309,13.220314,51.434662,gering besiedelt
12062500,12062,12,"Uebigau-Wahrenbrück, Stadt",135.61,4905,13.299497,51.59403,gering besiedelt
12062219,12062,12,Heideland,31.74,461,13.670059,51.603797,gering besiedelt
12062417,12062,12,Rückersdorf,24.71,1360,13.563897,51.575187,gering besiedelt
12062440,12062,12,Schilda,8.69,419,13.387897,51.606556,gering besiedelt
12062453,12062,12,Schönborn,38.83,1455,13.496651,51.596921,gering besiedelt
12062492,12062,12,Tröbitz,10.59,627,13.429498,51.596654,gering besiedelt
12062088,12062,12,Crinitz,21.95,1127,13.758335,51.737593,gering besiedelt
12062293,12062,12,Lichterfeld-Schacksdorf,40.26,880,13.760694,51.61528,gering besiedelt
12062333,12062,12,Massen-Niederlausitz,76.08,1890,13.732237,51.642931,gering besiedelt
12062425,12062,12,Sallgast,42.23,1392,13.848571,51.588502,gering besiedelt
12062177,12062,12,Gorden-Staupitz,28.51,929,13.623827,51.534994,gering besiedelt
12062240,12062,12,Hohenleipisch,35.06,1857,13.558446,51.497262,gering besiedelt
12062372,12062,12,Plessa,52.74,2500,13.619668,51.463914,gering besiedelt
12062464,12062,12,Schraden,16.5,510,13.694503,51.425191,gering besiedelt
12062134,12062,12,Fichtwald,31.76,592,13.471073,51.697732,gering besiedelt
12062237,12062,12,Hohenbucko,43.04,620,13.47168,51.763612,gering besiedelt
12062282,12062,12,Kremitzaue,23.59,779,13.315825,51.725756,gering besiedelt
12062289,12062,12,Lebusa,33.79,793,13.416883,51.797024,gering besiedelt
12062445,12062,12,"Schlieben, Stadt",78.65,2344,13.384798,51.722303,gering besiedelt
12062196,12062,12,Gröden,22.14,1309,13.573783,51.405884,gering besiedelt
12062208,12062,12,Großthiemig,20.1,981,13.67473,51.381269,gering besiedelt
12062232,12062,12,Hirschfeld,20.46,1173,13.616906,51.386942,gering besiedelt
12062336,12062,12,Merzdorf,12.8,820,13.535293,51.402367,gering besiedelt
12063036,12063,12,Brieselang,44.26,13187,12.997668,52.581603,mittlere Besiedlungsdichte
12063056,12063,12,Dallgow-Döberitz,66.54,10882,13.082659,52.535741,mittlere Besiedlungsdichte
12063080,12063,12,"Falkensee, Stadt",43.34,45720,13.095729,52.562932,mittlere Besiedlungsdichte
12063148,12063,12,"Ketzin/Havel, Stadt",93.65,6684,12.843529,52.477436,gering besiedelt
12063189,12063,12,Milower Land,161.33,4287,12.311809,52.522804,gering besiedelt
12063208,12063,12,"Nauen, Stadt",268.15,19679,12.876378,52.607013,mittlere Besiedlungsdichte
12063244,12063,12,"Premnitz, Stadt",46.27,8057,12.337104,52.530804,mittlere Besiedlungsdichte
12063252,12063,12,"Rathenow, Stadt",113.1,25087,12.332831,52.60768,mittlere Besiedlungsdichte
12063273,12063,12,Schönwalde-Glien,97.35,10523,13.129571,52.599887,gering besiedelt
12063357,12063,12,Wustermark,52.88,11024,12.942829,52.545674,mittlere Besiedlungsdichte
12063088,12063,12,"Friesack, Stadt",84.03,2545,12.579825,52.73771,gering besiedelt
12063142,12063,12,Wiesenaue,46.94,766,12.62743,52.727519,gering besiedelt
12063202,12063,12,Mühlenberge,39.63,765,12.640341,52.672338,gering besiedelt
12063228,12063,12,Paulinenaue,31.58,1328,12.710464,52.675763,gering besiedelt
12063240,12063,12,Pessin,20.39,610,12.666402,52.642745,gering besiedelt
12063256,12063,12,Retzow,14.84,516,12.685425,52.624672,gering besiedelt
12063165,12063,12,Kotzen,42.87,650,12.520248,52.637012,gering besiedelt
12063186,12063,12,Märkisch Luch,71.53,1372,12.558619,52.566196,gering besiedelt
12063212,12063,12,Nennhausen,89.69,1768,12.505222,52.603483,gering besiedelt
12063293,12063,12,Stechow-Ferchesar,51.22,873,12.460703,52.630741,gering besiedelt
12063094,12063,12,Gollenberg,30.51,394,12.375881,52.754595,gering besiedelt
12063112,12063,12,Großderschau,20.15,427,12.369177,52.791655,gering besiedelt
12063134,12063,12,Havelaue,74.81,880,12.310633,52.703673,gering besiedelt
12063161,12063,12,Kleßen-Görne,42.18,348,12.493926,52.740603,gering besiedelt
12063260,12063,12,"Rhinow, Stadt",31.67,1603,12.342021,52.750977,gering besiedelt
12063274,12063,12,Seeblick,48.41,859,12.336942,52.666875,gering besiedelt
12064029,12064,12,"Altlandsberg, Stadt",106.6,9630,13.728164,52.566902,mittlere Besiedlungsdichte
12064044,12064,12,"Bad Freienwalde (Oder), Stadt",131.11,11877,14.031047,52.788194,mittlere Besiedlungsdichte
12064136,12064,12,Fredersdorf-Vogelsdorf,16.42,14644,13.755292,52.531041,mittlere Besiedlungsdichte
12064227,12064,12,Hoppegarten,31.98,18218,13.650114,52.504358,mittlere Besiedlungsdichte
12064274,12064,12,Letschin,142.21,3735,14.360067,52.645851,gering besiedelt
12064317,12064,12,"Müncheberg, Stadt",152.29,6831,14.140462,52.503279,gering besiedelt
12064336,12064,12,Neuenhagen bei Berlin,19.61,19225,13.688932,52.529791,mittlere Besiedlungsdichte
12064380,12064,12,Petershagen/Eggersdorf,17.63,15432,13.815749,52.537708,mittlere Besiedlungsdichte
12064428,12064,12,Rüdersdorf bei Berlin,70.39,15889,13.786091,52.470577,mittlere Besiedlungsdichte
12064448,12064,12,"Seelow, Stadt",42.73,5541,14.381058,52.533809,gering besiedelt
12064472,12064,12,"Strausberg, Stadt",67.94,27719,13.881977,52.579644,mittlere Besiedlungsdichte
12064512,12064,12,"Wriezen, Stadt",95.14,7107,14.134186,52.720931,gering besiedelt
12064053,12064,12,Beiersdorf-Freudenberg,25.35,627,13.816021,52.69905,gering besiedelt
12064125,12064,12,Falkenberg,59.6,2208,13.958062,52.805096,gering besiedelt
12064205,12064,12,Heckelberg-Brunow,35.78,722,13.837146,52.737857,gering besiedelt
12064222,12064,12,Höhenland,53.95,1053,13.885506,52.703291,gering besiedelt
12064009,12064,12,Alt Tucheband,30.68,829,14.511961,52.536635,gering besiedelt
12064057,12064,12,Bleyen-Genschmar,29.68,415,14.511907,52.613691,gering besiedelt
12064172,12064,12,Golzow,17.29,816,14.493029,52.573968,gering besiedelt
12064266,12064,12,Küstriner Vorland,46.52,2487,14.55354,52.549913,gering besiedelt
12064538,12064,12,Zechin,27.85,631,14.452063,52.608839,gering besiedelt
12064268,12064,12,"Lebus, Stadt",54.42,3049,14.539936,52.425777,gering besiedelt
12064388,12064,12,Podelzig,25.23,877,14.534429,52.471733,gering besiedelt
12064420,12064,12,Reitwein,23.9,458,14.580288,52.501045,gering besiedelt
12064480,12064,12,Treplin,11.35,343,14.395128,52.397056,gering besiedelt
12064539,12064,12,Zeschdorf,40.44,1248,14.44273,52.426849,gering besiedelt
12064084,12064,12,"Buckow (Märkische Schweiz), Stadt",14.42,1513,14.073102,52.568175,gering besiedelt
12064153,12064,12,Garzau-Garzin,26.1,512,13.945498,52.533872,gering besiedelt
12064303,12064,12,Märkische Höhe,34.26,603,14.112168,52.611019,gering besiedelt
12064370,12064,12,Oberbarnim,52.72,2069,13.949866,52.590786,gering besiedelt
12064408,12064,12,Rehfelde,46.51,5403,13.923456,52.527478,gering besiedelt
12064484,12064,12,Waldsieversdorf,15.57,878,14.069325,52.542844,gering besiedelt
12064128,12064,12,Falkenhagen (Mark),27.23,670,14.31639,52.428725,gering besiedelt
12064130,12064,12,Fichtenhöhe,22.91,465,14.42896,52.44673,gering besiedelt
12064190,12064,12,Gusow-Platkow,38.05,1307,14.353613,52.571655,gering besiedelt
12064288,12064,12,Lietzen,29.25,671,14.342499,52.470767,gering besiedelt
12064290,12064,12,Lindendorf,40.14,1362,14.406379,52.494627,gering besiedelt
12064340,12064,12,Neuhardenberg,78.13,2504,14.237179,52.596345,gering besiedelt
12064482,12064,12,Vierlinden,69.74,1442,14.27109,52.522048,gering besiedelt
12064061,12064,12,Bliesdorf,34.97,1306,14.160301,52.693135,gering besiedelt
12064349,12064,12,Neulewin,41,934,14.278128,52.724922,gering besiedelt
12064365,12064,12,Neutrebbin,36.76,1359,14.225618,52.663302,gering besiedelt
12064371,12064,12,Oderaue,65.91,1560,14.162889,52.765114,gering besiedelt
12064393,12064,12,Prötzel,86.1,1093,13.987671,52.637357,gering besiedelt
12064417,12064,12,Reichenow-Möglin,22.81,555,14.107646,52.664784,gering besiedelt
12065036,12065,12,Birkenwerder,18.12,7935,13.282792,52.688528,mittlere Besiedlungsdichte
12065084,12065,12,"Fürstenberg/Havel, Stadt",213.85,5741,13.145303,53.184686,gering besiedelt
12065096,12065,12,Glienicke/Nordbahn,4.61,12159,13.314719,52.630739,mittlere Besiedlungsdichte
12065136,12065,12,"Hennigsdorf, Stadt",31.48,26677,13.209009,52.639059,mittlere Besiedlungsdichte
12065144,12065,12,"Hohen Neuendorf, Stadt",48.56,26857,13.279528,52.671291,mittlere Besiedlungsdichte
12065165,12065,12,"Kremmen, Stadt",209.61,7535,13.026328,52.76282,gering besiedelt
12065180,12065,12,Leegebruch,6.45,6732,13.193664,52.723649,mittlere Besiedlungsdichte
12065193,12065,12,"Liebenwalde, Stadt",142.14,4413,13.393076,52.871681,gering besiedelt
12065198,12065,12,Löwenberger Land,245.43,8508,13.153342,52.89704,gering besiedelt
